"sbjCode","condit","distortion","Pattern_Token","Category","Response","Corr","rt","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9"
"sub294","low","med","new_med",2,2,1,584,-19,-19,-8,5,-11,-11,-5,-9,-8,8,10,-2,-1,16,-13,0,9,15
"sub310","low","high","new_high",2,2,1,1635,-19,-17,-18,-13,-2,3,-4,2,-13,-7,-4,-1,2,2,-11,11,-15,12
"sub19","high","high","old",1,1,1,6956,-19,-17,-13,15,13,-15,14,11,-5,-17,9,12,-7,-3,1,7,-18,-5
"sub332","high","high","old",1,1,1,950,-19,-17,-10,13,5,12,-12,-23,-11,18,12,9,2,23,4,-4,-9,16
"sub109","mixed","med","new_med",3,2,0,5390,-19,-15,21,7,4,14,-7,-3,8,14,0,10,-4,1,-8,11,2,-12
"sub261","low","low","new_low",1,1,1,1063,-19,-14,-14,16,-4,-9,-7,8,3,12,-2,-5,-3,3,9,-9,-5,-3
"sub300","high","high","new_high",3,3,1,1105,-19,-13,13,-5,9,10,-15,-13,4,-8,-16,-10,10,-15,-4,18,-1,-13
"sub14","medium","high","new_high",1,1,1,712,-19,-12,-5,6,6,6,1,14,1,11,14,-7,5,-1,1,19,2,-10
"sub99","medium","med","old",2,3,0,2161,-19,-11,-7,10,-12,5,8,-2,-2,-14,11,6,2,-1,-11,3,7,9
"sub380","high","high","old",2,3,0,801,-19,-11,16,7,14,-14,4,5,12,0,5,1,-9,0,14,14,-1,-9
"sub88","high","high","new_high",3,1,0,971,-19,-11,10,2,3,14,10,-9,-18,-4,-21,-14,-9,14,-8,19,1,15
"sub109","mixed","high","new_high",3,3,1,775,-19,-11,12,15,5,7,-13,-6,8,12,13,7,-4,1,-7,8,4,-19
"sub334","low","low","new_low",1,1,1,1289,-19,-10,-10,4,-8,15,5,-12,3,-6,-6,10,15,-1,-14,10,13,-9
"sub42","medium","high","new_high",2,2,1,741,-19,-10,-12,5,-20,9,12,13,-4,-5,-3,-15,-18,8,-5,-1,-18,2
"sub95","medium","high","new_high",2,1,0,2771,-19,-10,-10,-5,-2,16,-20,17,14,15,-8,-4,-4,11,11,10,15,2
"sub380","high","high","old",2,2,1,2057,-19,-10,13,3,11,-24,11,9,16,6,2,3,-10,5,16,15,-2,-8
"sub313","mixed","high","old",2,3,0,503,-19,-10,7,10,14,-5,10,0,-9,5,-9,-9,-10,9,3,7,9,14
"sub65","low","low","new_low",2,2,1,1191,-19,-9,-3,-16,-4,-13,15,-9,-11,-20,-8,-3,-12,4,-4,-6,-2,15
"sub120","high","high","old",1,1,1,576,-19,-9,-14,14,-11,13,6,-15,-14,-14,-10,-6,-3,-19,-2,-12,-13,3
"sub108","high","high","new_high",2,2,1,529,-19,-8,9,-4,-9,-21,5,6,6,-4,-11,18,-2,-10,-11,-3,-11,-10
"sub120","high","med","new_med",1,1,1,507,-19,-8,-14,14,-10,10,5,-15,-17,-14,-9,-4,0,-15,-1,-12,-9,8
"sub340","high","high","old",1,1,1,755,-19,-8,-9,-9,-15,-4,13,13,4,-12,12,-13,-13,3,-9,2,8,10
"sub361","mixed","high","old",1,2,0,603,-19,-8,11,-3,5,8,-4,-15,-13,-17,-9,-3,5,21,-7,1,16,5
"sub88","high","high","new_high",3,2,0,1503,-19,-7,12,8,-4,17,0,-1,-15,-6,-15,-13,1,14,-1,9,-13,17
"sub282","low","med","new_med",2,3,0,2355,-19,-6,12,3,-10,-5,14,-3,16,-10,13,-15,12,-8,-7,1,1,-5
"sub258","medium","high","new_high",3,1,0,1142,-19,-6,-13,-6,-13,5,-15,8,-13,-1,-2,9,-4,0,10,-20,1,-9
"sub99","medium","med","old",2,2,1,965,-19,-6,-9,11,-3,3,4,-5,-3,-13,11,5,0,-1,-15,6,7,9
"sub19","high","high","old",1,2,0,1062,-19,-5,-9,18,14,-9,17,11,-8,-21,12,10,-7,-8,-3,8,-13,-4
"sub284","high","high","old",2,1,0,1899,-19,-5,-1,-5,18,-4,16,7,0,10,5,-9,15,15,12,8,3,20
"sub7","high","high","new_high",2,2,1,727,-19,-5,6,5,2,-11,-12,-1,-2,-12,-14,3,-5,-12,-10,-3,-16,-14
"sub88","high","high","old",3,1,0,2083,-19,-5,11,6,4,18,5,-12,-14,-1,-15,-23,-7,9,-11,14,-6,14
"sub341","mixed","high","new_high",3,3,1,936,-19,-5,-11,6,9,3,12,9,-5,-16,16,-13,3,-6,7,6,-14,-6
"sub202","medium","high","new_high",3,3,1,1247,-19,-4,-17,18,-3,-6,-1,4,-3,-16,-8,-13,5,-11,15,-5,1,3
"sub262","medium","high","new_high",2,2,1,769,-19,-4,-9,-8,-10,3,2,19,-11,9,7,7,15,15,16,5,-3,-15
"sub380","high","med","new_med",2,1,0,1901,-19,-4,15,8,5,-16,6,9,16,3,3,4,-13,7,14,16,-3,-8
"sub293","mixed","med","old",2,2,1,4131,-19,-4,-3,-5,-15,-6,-11,14,-2,-11,-8,16,3,1,12,2,8,3
"sub334","low","high","new_high",1,1,1,1151,-19,-3,-16,9,-2,12,6,-13,3,-6,-6,11,19,-4,-23,20,9,-11
"sub231","high","high","old",2,2,1,1617,-19,-3,18,16,7,11,-12,3,13,6,13,12,11,-6,10,10,-1,0
"sub208","mixed","high","new_high",3,2,0,938,-19,-3,-15,-1,15,-5,5,11,-4,7,10,6,1,7,14,1,8,-16
"sub258","medium","med","new_med",1,1,1,1225,-19,-1,10,8,13,12,-14,-3,5,16,7,-13,12,-10,11,-5,-7,-3
"sub89","mixed","high","old",3,1,0,634,-19,-1,3,-3,-16,11,4,5,-1,-4,-4,13,-4,7,-6,15,8,12
"sub89","mixed","high","new_high",3,2,0,640,-19,-1,5,-4,-15,10,3,9,6,-13,-4,12,-1,8,-5,8,11,13
"sub274","medium","med","old",2,2,1,910,-19,0,0,6,9,8,5,0,14,-8,10,3,10,-4,-8,4,-12,8
"sub223","high","high","new_high",1,1,1,1781,-19,0,14,-14,15,-6,-11,-8,-12,8,8,-3,17,1,10,-4,10,-19
"sub5","low","med","new_med",3,2,0,272,-19,1,10,-7,9,1,14,6,-13,2,16,8,9,-11,-5,-7,5,3
"sub336","high","high","new_high",2,1,0,547,-19,1,8,14,0,-16,-5,-19,-1,-5,11,15,13,3,-11,6,15,-14
"sub272","mixed","high","old",1,1,1,645,-19,2,-12,-4,-12,1,4,-12,-9,9,-17,-15,-3,-11,17,9,-10,-16
"sub58","medium","med","old",2,1,0,1028,-19,4,13,2,-9,-13,7,6,-8,5,-7,11,12,8,-1,-12,-1,13
"sub223","high","high","new_high",1,1,1,1752,-19,4,12,-7,11,-13,-9,-11,-16,11,4,1,17,-6,-2,2,14,-13
"sub21","low","high","new_high",1,3,0,2438,-19,6,10,21,3,2,-10,-3,16,0,-24,-9,-9,-5,-6,2,0,19
"sub242","medium","med","new_med",2,2,1,629,-19,6,-6,-7,15,18,14,7,-10,9,-13,0,-15,14,7,0,-12,-14
"sub384","high","med","new_med",2,2,1,923,-19,6,10,4,5,2,-16,23,0,-13,10,10,-4,0,6,-5,-13,2
"sub243","high","high","new_high",1,1,1,3570,-19,7,5,-6,0,15,2,9,-13,-19,20,6,1,2,3,-13,15,-3
"sub384","high","med","new_med",2,2,1,1040,-19,7,7,8,9,6,-16,15,-10,-9,9,11,-6,0,3,1,-13,1
"sub58","medium","med","old",2,1,0,965,-19,8,11,1,-13,-18,6,5,-5,5,-10,1,5,11,-1,-14,0,15
"sub342","low","high","new_high",2,2,1,710,-19,9,10,-9,7,10,-5,3,5,14,4,-1,-17,-13,18,12,4,2
"sub292","high","med","new_med",1,1,1,2495,-19,9,-10,-13,5,-2,5,7,15,-11,-7,14,-4,10,9,15,-8,3
"sub376","high","high","old",1,1,1,1963,-19,9,15,7,7,8,-13,-5,11,14,3,-16,-2,-7,8,13,12,-14
"sub396","high","high","new_high",1,1,1,872,-19,9,-24,-7,1,2,-14,15,2,-13,11,6,4,-3,-5,5,-15,5
"sub297","mixed","high","new_high",1,2,0,891,-19,9,-11,7,9,-10,-11,-11,11,-1,-6,18,-6,-6,-14,0,1,18
"sub105","mixed","med","old",3,3,1,790,-19,10,-2,-12,8,-10,7,12,14,0,11,-14,-8,10,-6,12,2,8
"sub18","medium","high","new_high",3,3,1,642,-19,11,-10,13,4,9,15,-13,-15,-1,-11,11,-5,-12,-3,11,9,6
"sub254","medium","med","old",2,2,1,1141,-19,11,-2,-4,10,-7,-11,-9,-2,-19,-8,0,-4,-8,11,11,-1,17
"sub295","medium","high","new_high",1,3,0,1855,-19,11,13,15,-12,8,-10,5,-12,-6,-19,-22,-3,-12,-5,-4,9,-19
"sub243","high","high","old",1,2,0,4766,-19,11,-5,-8,-5,8,0,6,-15,-21,10,14,1,-1,-2,-13,16,3
"sub3","high","high","new_high",2,3,0,834,-19,11,-9,-15,-3,-5,6,24,11,-10,4,-8,13,10,-4,-3,8,-4
"sub115","medium","med","old",3,2,0,665,-19,12,8,15,-2,-15,12,13,11,-12,-2,0,-4,-8,2,-3,13,1
"sub38","medium","high","new_high",2,2,1,2220,-19,12,7,1,-13,3,-11,9,-3,-4,-18,-14,-9,11,-15,17,-2,0
"sub301","mixed","high","new_high",2,2,1,818,-19,12,1,4,-10,4,-11,6,-8,10,7,-7,7,-4,1,-6,12,-5
"sub115","medium","med","new_med",3,2,0,666,-19,14,6,17,-4,-15,10,11,12,-12,-6,-9,4,-2,1,-1,6,-3
"sub295","medium","med","old",1,1,1,1385,-19,15,13,18,-14,16,-4,-3,-4,-13,-10,-14,-1,-12,-6,-5,5,-13
"sub3","high","high","old",2,2,1,4084,-19,15,-4,-7,0,1,-5,17,8,-10,-5,-18,8,7,-6,-1,7,5
"sub222","medium","high","new_high",1,2,0,1442,-19,16,-13,10,13,-3,13,8,-7,-4,-16,13,-1,9,12,-9,13,3
"sub239","high","high","new_high",2,2,1,2648,-19,16,-4,9,3,-2,13,12,-6,-4,3,-17,9,-1,2,-13,10,6
"sub360","high","high","old",1,2,0,250,-19,17,22,9,12,-4,-12,-3,14,-18,-2,-1,1,3,-9,-4,-14,1
"sub376","high","high","new_high",3,2,0,935,-19,17,7,15,12,-5,6,-10,-9,5,15,-7,-10,-13,10,13,-4,-15
"sub369","mixed","med","new_med",2,2,1,1147,-19,17,1,-23,-10,-8,0,-7,-4,6,17,-1,-16,-3,-1,-9,-14,-6
"sub91","medium","high","new_high",1,1,1,2812,-19,20,-13,-16,15,-3,2,13,13,1,6,-14,-1,23,10,10,13,12
"sub236","mixed","med","new_med",3,3,1,878,-19,21,-11,-10,16,12,-1,-2,-15,3,7,0,-7,-15,-12,15,2,13
"sub15","high","high","new_high",1,1,1,2941,-18,-23,8,-9,10,3,-10,-10,1,2,-4,14,-13,1,-6,1,-9,3
"sub314","low","high","new_high",3,3,1,1176,-18,-21,8,-7,7,9,9,-12,-2,-3,-15,-14,-4,0,-6,10,0,-6
"sub99","medium","med","old",1,1,1,1444,-18,-20,13,-1,12,-7,-4,12,-6,-5,-11,1,7,2,-9,-3,-4,-9
"sub309","mixed","high","new_high",1,1,1,601,-18,-20,13,-6,-4,-1,-12,-8,13,16,-9,9,11,1,8,4,11,-2
"sub329","mixed","high","new_high",1,2,0,3467,-18,-19,20,14,4,0,-12,-7,11,-7,-14,-1,-2,-5,11,-15,5,12
"sub357","mixed","high","new_high",3,3,1,936,-18,-18,-1,-4,17,-11,-14,-17,20,0,9,2,-4,2,-8,-11,18,-2
"sub212","mixed","high","new_high",2,2,1,1026,-18,-16,8,-4,-18,15,-8,11,-13,2,-5,5,13,-8,-3,9,-5,-5
"sub397","mixed","high","new_high",2,3,0,1084,-18,-16,12,3,-3,1,8,19,-14,-9,-8,-10,-10,18,-1,-13,-12,14
"sub321","mixed","high","new_high",2,1,0,391,-18,-15,-9,9,-7,-11,7,-11,-6,2,12,-6,-9,-9,-10,0,-6,-4
"sub53","low","high","new_high",3,3,1,1396,-18,-14,-24,-6,-20,4,-9,-8,0,-9,14,0,-4,14,7,-8,4,5
"sub53","low","high","new_high",3,3,1,1881,-18,-14,-20,6,-16,0,2,-3,-5,-7,10,1,0,5,9,-8,6,4
"sub12","high","high","old",2,2,1,648,-18,-14,-14,12,19,-14,-14,3,-9,-8,-4,-1,3,4,-6,-8,7,-5
"sub284","high","high","new_high",2,1,0,1367,-18,-14,3,-2,15,5,-1,23,-8,4,9,-16,14,2,17,12,-7,12
"sub88","high","high","old",3,3,1,355,-18,-14,10,8,0,14,3,-1,-12,-8,-13,-11,1,5,-6,21,-3,9
"sub314","low","med","new_med",3,2,0,2450,-18,-13,12,-4,17,13,14,-5,-1,-2,-6,-9,-9,6,-8,19,4,-3
"sub362","low","high","new_high",2,2,1,3332,-18,-13,-14,11,5,0,-3,-15,14,3,0,23,-16,12,14,16,-3,9
"sub63","high","high","old",3,2,0,3799,-18,-13,0,-8,-11,-13,-4,-5,12,8,-7,5,2,-2,-8,8,-10,5
"sub349","mixed","high","new_high",2,2,1,690,-18,-13,-15,16,8,-2,13,-6,18,3,0,-14,11,10,3,5,-4,14
"sub362","low","low","old",2,2,1,851,-18,-12,-12,12,5,0,-3,-15,10,-6,0,14,-15,15,9,14,-3,4
"sub226","medium","med","old",1,1,1,725,-18,-12,4,-2,-6,-12,15,-12,15,-4,10,-10,6,-12,-10,8,4,-5
"sub399","medium","high","new_high",1,1,1,2169,-18,-12,9,-3,5,-7,-5,-6,-15,0,-8,11,20,-15,4,-11,8,11
"sub87","medium","med","old",1,2,0,2343,-18,-12,13,15,-12,-2,16,-5,6,-1,-3,3,-14,7,-9,1,-3,-1
"sub120","high","high","old",1,1,1,491,-18,-12,-18,19,-2,2,5,-14,-18,-3,-2,-14,-8,-17,-1,-11,-10,6
"sub341","mixed","high","new_high",3,1,0,844,-18,-12,-14,9,13,3,10,9,0,-12,8,-10,2,-9,0,7,-17,7
"sub386","low","med","new_med",3,3,1,3568,-18,-11,-4,-7,15,-13,-11,-3,-1,6,9,-12,-2,13,6,-14,5,12
"sub386","low","high","new_high",3,3,1,636,-18,-11,-3,-8,14,-12,-13,-3,6,5,16,-14,-1,11,10,-16,14,6
"sub355","medium","med","old",1,1,1,1832,-18,-11,10,-10,3,-11,1,17,-8,-9,4,-6,6,-13,18,-14,14,13
"sub70","medium","high","new_high",3,1,0,3474,-18,-11,-14,-13,1,2,-2,1,-5,-12,24,0,2,-4,-2,-12,-3,-14
"sub387","medium","med","old",1,1,1,966,-18,-10,-12,9,5,4,1,14,6,13,-8,13,-9,7,-6,-10,5,-1
"sub99","medium","high","new_high",2,2,1,1218,-18,-10,-2,2,-2,5,11,-3,-7,-21,7,4,0,-1,-11,-1,-4,15
"sub122","low","high","new_high",2,3,0,3216,-18,-8,-2,14,12,-7,-1,6,-12,-13,6,2,-14,11,-7,-10,6,-11
"sub362","low","high","new_high",2,2,1,1239,-18,-8,-12,10,3,-3,-6,-19,2,-13,4,10,-14,16,9,8,-3,3
"sub340","high","med","new_med",1,1,1,856,-18,-8,3,-4,-12,-8,13,11,-6,-8,12,-14,-13,8,-15,-2,10,13
"sub313","mixed","high","new_high",2,2,1,123,-18,-8,6,2,9,-5,-3,9,-6,6,-7,-11,3,5,-4,17,0,10
"sub354","low","high","new_high",2,3,0,36,-18,-7,8,7,-2,1,4,-10,-1,-4,8,-18,-12,-8,-4,-5,-1,6
"sub382","low","high","new_high",3,3,1,3645,-18,-7,0,0,0,16,-9,-11,15,8,7,6,-13,3,-2,-12,-16,8
"sub226","medium","high","new_high",1,1,1,784,-18,-7,-1,7,-3,-14,8,-19,14,-8,12,-15,-1,-10,-4,12,6,-14
"sub341","mixed","med","new_med",3,3,1,1057,-18,-7,-15,10,10,4,11,7,-3,-16,10,-15,-7,-11,5,2,-8,2
"sub68","mixed","high","new_high",1,3,0,3060,-18,-7,-3,-3,18,13,7,-5,-16,5,4,-11,-9,-11,-1,-4,4,7
"sub214","medium","high","new_high",1,1,1,679,-18,-6,2,5,-8,-18,-5,11,10,-6,3,-2,2,10,-12,-14,7,-8
"sub87","medium","high","new_high",1,2,0,1658,-18,-6,17,12,-9,3,14,-7,3,0,-6,8,-6,11,-16,-1,7,-8
"sub300","high","med","new_med",2,1,0,354,-18,-6,-15,16,12,6,-9,2,3,-17,15,-7,8,6,11,9,11,-1
"sub340","high","med","new_med",1,1,1,724,-18,-6,-6,-9,-10,-9,21,16,-11,-3,2,-18,-13,7,-15,5,9,12
"sub204","mixed","high","new_high",3,3,1,923,-18,-6,4,7,23,-8,2,2,2,15,-10,15,16,-2,-3,7,1,0
"sub19","high","high","old",1,1,1,5112,-18,-5,-19,23,11,-14,16,13,-17,-15,9,5,2,7,7,16,-5,0
"sub51","high","high","new_high",2,2,1,899,-18,-5,-5,17,15,-16,-21,-4,7,16,2,3,3,5,-11,21,-1,7
"sub12","mixed","high","new_high",2,1,0,838,-18,-5,-4,-2,7,-2,12,-4,-2,-11,11,18,4,4,8,14,3,-15
"sub289","mixed","high","new_high",3,1,0,1896,-18,-5,-13,3,1,9,6,-13,13,1,14,-2,16,-8,0,-2,5,15
"sub314","low","high","new_high",3,2,0,2374,-18,-4,15,-3,5,4,19,-17,0,-2,-8,-20,-6,4,-14,11,12,-14
"sub120","high","high","old",1,1,1,465,-18,-4,-17,21,-8,10,-4,-9,-10,-9,-11,-6,8,-8,-6,-7,-5,11
"sub284","high","high","new_high",2,2,1,1640,-18,-4,11,-7,13,5,8,10,-3,3,0,-5,-3,8,12,9,-3,12
"sub65","low","high","new_high",2,2,1,2341,-18,-3,-3,-12,-13,-12,14,-10,6,-14,-9,-3,-18,14,-8,-9,-5,10
"sub258","medium","high","new_high",3,1,0,2036,-18,-3,-8,-13,-8,3,-15,13,0,8,-4,15,-5,-3,13,-12,8,0
"sub120","high","high","new_high",1,1,1,506,-18,-3,-12,14,-4,13,5,-10,-16,-13,-10,-6,9,-11,7,-12,-10,9
"sub328","high","high","new_high",2,3,0,341,-18,-3,-5,-12,-3,-9,-14,-2,6,11,14,-1,-18,-18,-8,4,15,12
"sub328","high","high","old",2,2,1,487,-18,-3,-6,-11,-8,-12,-11,4,-1,10,16,-1,-19,-9,-6,9,15,11
"sub399","medium","med","new_med",1,1,1,696,-18,-2,6,-7,3,-6,-7,-5,-5,9,-5,2,15,-15,7,-12,14,0
"sub39","high","high","old",1,3,0,461,-18,-2,17,-15,-6,11,-4,-14,7,4,5,-1,1,1,12,11,1,-6
"sub68","mixed","high","new_high",1,3,0,1731,-18,-1,-8,-3,11,7,7,-6,-15,7,13,-12,-7,-7,-6,-10,2,20
"sub89","mixed","high","old",3,2,0,635,-18,-1,10,6,-11,16,5,4,8,-4,4,16,3,1,-15,12,13,20
"sub58","medium","high","new_high",1,3,0,1480,-18,1,6,14,-2,-9,10,-1,15,-1,8,-6,-18,5,-13,-4,-5,2
"sub58","medium","med","old",1,1,1,1119,-18,1,8,16,-7,-10,8,0,9,10,5,-8,-20,14,-14,-10,-7,4
"sub352","high","high","old",3,3,1,752,-18,1,-14,-17,-9,-15,20,10,-11,6,20,-5,3,7,-1,-20,-19,-1
"sub67","high","high","new_high",3,3,1,934,-18,1,-13,7,-4,-11,9,-9,-6,0,12,-14,-10,0,14,6,2,-1
"sub341","mixed","med","new_med",3,3,1,1273,-18,1,-14,8,10,5,14,9,0,-16,13,-6,-6,-12,6,2,-5,0
"sub225","low","high","new_high",1,1,1,1788,-18,2,10,-15,-7,6,-8,2,16,-14,7,-8,9,11,-2,-4,-16,10
"sub101","mixed","high","new_high",1,3,0,1135,-18,2,-6,-9,0,18,14,-3,11,12,-10,6,-19,7,-14,-2,6,2
"sub285","mixed","high","old",1,1,1,515,-18,2,-11,-3,12,0,-8,9,9,-20,13,4,2,-5,-4,-12,13,-9
"sub293","mixed","high","new_high",2,2,1,34881,-18,2,-2,-5,-15,-3,-10,11,-14,-19,-8,16,9,-11,5,-6,13,-2
"sub30","medium","high","new_high",1,1,1,1826,-18,3,-14,11,-6,10,5,-18,-1,18,7,-14,0,-11,-10,-11,9,-10
"sub231","high","med","new_med",2,3,0,455,-18,3,14,16,11,8,-2,7,1,9,13,10,12,-4,18,12,0,-4
"sub369","mixed","high","old",2,1,0,7278,-18,3,-6,-14,-13,-8,4,-2,3,8,18,-12,-15,-1,-2,-9,-18,-8
"sub261","low","high","new_high",1,1,1,1841,-18,4,-24,20,-3,-13,-2,6,-3,22,-4,-8,-1,2,20,-7,-4,-2
"sub354","low","high","new_high",2,3,0,51,-18,4,-3,1,-1,-2,4,-11,2,-1,7,-12,-11,-18,-9,-1,-3,6
"sub122","low","high","new_high",2,3,0,901,-18,5,-8,3,18,-8,2,16,-11,-11,7,-4,-10,10,-9,-9,-2,-10
"sub297","mixed","high","new_high",1,2,0,1548,-18,5,-8,12,13,-5,-11,-11,11,7,-7,10,-11,-1,-14,1,9,4
"sub301","mixed","low","old",2,2,1,784,-18,5,2,5,-14,0,-14,8,-8,9,6,-6,7,-3,-4,-3,10,-6
"sub229","low","high","new_high",2,2,1,1291,-18,6,-4,-5,8,-14,-9,-11,17,-13,6,1,-9,2,-1,-5,-13,-7
"sub352","high","high","old",3,2,0,697,-18,6,-13,-12,-4,-15,12,5,-10,11,11,2,-3,11,3,-20,-6,-4
"sub51","high","med","new_med",3,3,1,2069,-18,6,6,-1,-10,16,-3,-12,7,-22,4,-3,13,-4,5,8,7,-3
"sub51","high","high","new_high",3,3,1,562,-18,6,10,-3,-13,13,-2,-12,-1,-4,5,-10,8,1,10,10,3,-2
"sub8","mixed","high","new_high",2,1,0,1117,-18,6,8,-10,-11,10,11,-6,-7,-14,-10,3,-6,18,-4,17,24,-2
"sub229","low","med","new_med",2,2,1,588,-18,7,5,-7,4,-14,4,-9,8,-4,13,-4,-9,2,-7,-5,-11,-12
"sub273","low","med","new_med",3,3,1,2237,-18,7,14,13,7,6,5,0,-6,-4,2,-3,6,16,-12,12,8,12
"sub219","high","high","new_high",3,3,1,855,-18,7,16,9,1,-16,13,-10,0,-9,9,-12,-14,-11,12,-2,-2,-12
"sub3","high","med","new_med",2,2,1,2496,-18,7,-14,-15,-3,-6,-3,17,9,-12,1,-13,10,10,0,-1,5,4
"sub400","high","high","new_high",1,1,1,1101,-18,7,-7,4,-12,9,2,-17,-16,-4,13,-5,-13,2,1,-7,12,0
"sub25","low","high","new_high",2,2,1,676,-18,8,7,5,-4,-5,-4,3,-7,12,16,0,8,1,8,8,22,11
"sub268","mixed","high","new_high",1,1,1,762,-18,9,-14,-1,3,-8,-9,18,-4,-6,9,-16,14,4,6,9,-4,8
"sub281","mixed","med","new_med",2,2,1,1393,-18,9,-22,-8,-8,-20,-1,17,5,14,-13,-15,11,-13,1,13,4,-3
"sub302","low","high","new_high",2,1,0,457,-18,10,6,17,3,6,-10,12,4,-7,-10,-6,20,-12,7,4,3,0
"sub394","low","high","new_high",3,3,1,1137,-18,10,18,-16,3,6,-5,2,-12,-7,13,14,9,-7,-13,10,1,8
"sub94","low","high","new_high",2,2,1,1612,-18,10,-12,-22,-9,-5,12,-7,15,14,-14,5,-15,14,-2,-7,-2,-3
"sub295","medium","med","new_med",1,1,1,1303,-18,10,9,8,-15,7,6,-7,-9,-16,-12,-15,-3,-13,-9,-3,5,-11
"sub396","high","high","new_high",2,2,1,1169,-18,10,-17,-14,-9,-2,-7,9,2,0,6,-8,-7,0,4,11,-12,-9
"sub319","medium","med","old",3,3,1,1001,-18,11,5,0,7,-1,-16,5,15,5,0,12,8,-12,13,-8,1,-13
"sub236","mixed","high","new_high",3,1,0,1539,-18,11,-8,1,15,6,0,-4,-19,-4,4,0,-14,-9,-8,12,0,13
"sub303","medium","med","new_med",3,3,1,1533,-18,12,-1,-9,-6,2,-6,6,-4,-8,-15,-16,-10,3,9,11,-2,16
"sub263","high","high","old",1,2,0,773,-18,12,8,7,9,-1,-14,-3,-16,-12,-6,-5,-15,10,9,-6,3,12
"sub7","high","high","old",3,3,1,1110,-18,12,-2,-18,-3,-9,15,-15,4,-12,9,2,-8,-1,16,10,16,3
"sub301","mixed","med","new_med",2,2,1,2062,-18,12,3,5,-5,5,-16,8,-8,8,3,-4,8,-4,-2,-5,12,-1
"sub32","mixed","high","new_high",1,1,1,1286,-18,12,-9,4,4,-14,15,6,7,14,-15,5,2,-2,-9,-1,6,-9
"sub302","low","high","new_high",2,2,1,686,-18,13,16,15,9,19,-9,9,5,5,-1,2,16,0,0,-1,4,-4
"sub251","high","high","new_high",3,3,1,658,-18,13,-7,20,6,13,1,8,-3,3,-13,7,-6,-3,7,-9,-13,2
"sub320","high","med","new_med",2,2,1,531,-18,13,6,-4,-14,13,12,14,-6,-1,-3,-7,8,16,-12,10,-6,-9
"sub380","high","high","new_high",3,3,1,6588,-18,13,-7,15,12,14,3,8,4,10,-11,-5,8,-13,13,8,-4,-6
"sub216","mixed","med","old",3,3,1,740,-18,13,13,22,-13,-12,-12,7,4,13,-1,-8,1,-13,-11,5,3,9
"sub369","mixed","high","new_high",1,3,0,6978,-18,13,-1,-8,-6,0,16,-6,-1,5,2,-10,13,12,-8,-9,-6,-15
"sub251","high","high","old",3,3,1,1582,-18,14,-10,18,-1,8,-1,13,0,3,-19,0,-5,4,13,-18,-6,7
"sub301","mixed","low","new_low",2,2,1,635,-18,14,3,2,-13,-1,-15,8,-7,9,4,-6,6,-4,-3,-5,12,-7
"sub46","medium","med","old",3,3,1,925,-18,15,-4,-1,-6,-12,5,0,-13,-10,8,6,4,-9,-11,15,9,-22
"sub3","high","high","new_high",2,2,1,1008,-18,15,-9,-18,-5,-1,-4,16,11,-12,3,-14,8,14,-10,-13,-3,9
"sub9","low","high","new_high",2,2,1,1041,-18,16,11,13,-3,11,1,17,-11,12,-9,5,-13,-1,6,6,12,8
"sub202","medium","med","old",1,1,1,1870,-18,16,4,5,17,-15,15,-7,12,16,-3,1,10,-10,2,-2,4,2
"sub319","medium","med","old",3,3,1,701,-18,16,4,3,8,-3,-9,8,15,2,-7,16,4,-17,11,-8,-2,-13
"sub251","high","high","old",3,3,1,516,-18,16,-6,16,-11,16,-13,14,-9,-1,-11,12,-6,-6,10,-19,-20,0
"sub376","high","high","new_high",1,3,0,896,-18,16,18,5,5,0,-8,-1,9,13,-2,-10,5,-12,-2,6,16,-21
"sub236","mixed","high","new_high",3,3,1,2524,-18,16,-9,-3,19,6,-9,0,-10,8,5,4,-12,-9,-12,14,2,13
"sub105","mixed","med","new_med",3,3,1,799,-18,17,6,2,13,-9,-2,19,15,2,11,-8,-1,9,-6,15,2,6
"sub326","low","high","new_high",2,2,1,895,-18,18,5,-3,4,-16,5,-18,-1,10,15,-6,2,-6,-11,-13,16,7
"sub37","low","high","new_high",3,1,0,1012,-18,18,-6,-14,16,-7,8,-1,-9,-21,1,-7,8,8,-9,10,3,8
"sub376","high","high","new_high",1,3,0,969,-18,18,13,2,2,2,-13,2,14,11,3,-13,-9,-6,-1,14,15,-6
"sub338","low","high","new_high",1,2,0,439,-18,19,10,7,-5,-9,1,4,10,-11,2,-3,14,-9,2,12,4,5
"sub3","high","high","old",2,3,0,2375,-18,19,-13,-13,-3,-1,1,10,12,-12,1,-13,18,20,-10,-5,0,4
"sub216","mixed","high","old",3,3,1,733,-18,19,3,16,-18,-3,0,1,-2,8,2,-4,0,-13,-11,5,7,15
"sub236","mixed","low","old",3,3,1,1250,-18,19,-7,-3,14,11,0,0,-8,0,6,0,-9,-14,-11,15,1,15
"sub216","mixed","high","new_high",3,3,1,833,-18,24,-6,6,-12,-15,-10,13,2,11,0,3,2,-7,-2,5,12,0
"sub86","low","high","new_high",3,3,1,1838,-17,-24,-6,-13,-2,-4,3,-12,13,-13,-12,4,-4,22,-16,-17,5,-2
