"id","sbjCode","condit","Category","Pattern.Type","file","n","Corr","item_label"
"116.high","116","high",2,"new_med","dot_cond3_sub116.txt",6,0.833333333333333,"116_high_2_322"
"116.high","116","high",2,"new_high","dot_cond3_sub116.txt",9,0.777777777777778,"116_high_2_322"
"116.high","116","high",3,"prototype","dot_cond3_sub116.txt",1,1,"116_high_3_299"
"116.high","116","high",3,"old","dot_cond3_sub116.txt",99,0.606060606060606,"116_high_3_299"
"116.high","116","high",3,"new_low","dot_cond3_sub116.txt",3,1,"116_high_3_299"
"116.high","116","high",3,"new_med","dot_cond3_sub116.txt",6,0.833333333333333,"116_high_3_299"
"116.high","116","high",3,"new_high","dot_cond3_sub116.txt",9,0.444444444444444,"116_high_3_299"
"117.mixed","117","mixed",1,"prototype","dot_cond4_sub117.txt",1,1,"117_mixed_1_300"
"117.mixed","117","mixed",1,"old","dot_cond4_sub117.txt",99,0.464646464646465,"117_mixed_1_300"
"117.mixed","117","mixed",1,"new_low","dot_cond4_sub117.txt",3,1,"117_mixed_1_300"
"117.mixed","117","mixed",1,"new_med","dot_cond4_sub117.txt",6,0.333333333333333,"117_mixed_1_300"
"117.mixed","117","mixed",1,"new_high","dot_cond4_sub117.txt",9,0.666666666666667,"117_mixed_1_300"
"117.mixed","117","mixed",2,"prototype","dot_cond4_sub117.txt",1,1,"117_mixed_2_345"
"117.mixed","117","mixed",2,"old","dot_cond4_sub117.txt",99,0.494949494949495,"117_mixed_2_345"
"117.mixed","117","mixed",2,"new_low","dot_cond4_sub117.txt",3,1,"117_mixed_2_345"
"117.mixed","117","mixed",2,"new_med","dot_cond4_sub117.txt",6,0.666666666666667,"117_mixed_2_345"
"117.mixed","117","mixed",2,"new_high","dot_cond4_sub117.txt",9,0.444444444444444,"117_mixed_2_345"
"117.mixed","117","mixed",3,"prototype","dot_cond4_sub117.txt",1,1,"117_mixed_3_325"
"117.mixed","117","mixed",3,"old","dot_cond4_sub117.txt",99,0.545454545454545,"117_mixed_3_325"
"117.mixed","117","mixed",3,"new_low","dot_cond4_sub117.txt",3,0.666666666666667,"117_mixed_3_325"
"117.mixed","117","mixed",3,"new_med","dot_cond4_sub117.txt",6,0.666666666666667,"117_mixed_3_325"
"117.mixed","117","mixed",3,"new_high","dot_cond4_sub117.txt",9,0.111111111111111,"117_mixed_3_325"
"118.medium","118","medium",1,"prototype","dot_cond2_sub118.txt",1,1,"118_medium_1_336"
"118.medium","118","medium",1,"old","dot_cond2_sub118.txt",99,0.707070707070707,"118_medium_1_336"
"118.medium","118","medium",1,"new_low","dot_cond2_sub118.txt",3,1,"118_medium_1_336"
"118.medium","118","medium",1,"new_med","dot_cond2_sub118.txt",6,0.666666666666667,"118_medium_1_336"
"118.medium","118","medium",1,"new_high","dot_cond2_sub118.txt",9,0.444444444444444,"118_medium_1_336"
"118.medium","118","medium",2,"prototype","dot_cond2_sub118.txt",1,1,"118_medium_2_278"
"118.medium","118","medium",2,"old","dot_cond2_sub118.txt",99,0.828282828282828,"118_medium_2_278"
"118.medium","118","medium",2,"new_low","dot_cond2_sub118.txt",3,1,"118_medium_2_278"
"118.medium","118","medium",2,"new_med","dot_cond2_sub118.txt",6,1,"118_medium_2_278"
"118.medium","118","medium",2,"new_high","dot_cond2_sub118.txt",9,1,"118_medium_2_278"
"118.medium","118","medium",3,"prototype","dot_cond2_sub118.txt",1,1,"118_medium_3_276"
"118.medium","118","medium",3,"old","dot_cond2_sub118.txt",99,0.95959595959596,"118_medium_3_276"
"118.medium","118","medium",3,"new_low","dot_cond2_sub118.txt",3,1,"118_medium_3_276"
"118.medium","118","medium",3,"new_med","dot_cond2_sub118.txt",6,1,"118_medium_3_276"
"118.medium","118","medium",3,"new_high","dot_cond2_sub118.txt",9,0.888888888888889,"118_medium_3_276"
"119.medium","119","medium",1,"prototype","dot_cond2_sub119.txt",1,1,"119_medium_1_271"
"119.medium","119","medium",1,"old","dot_cond2_sub119.txt",99,0.838383838383838,"119_medium_1_271"
"119.medium","119","medium",1,"new_low","dot_cond2_sub119.txt",3,1,"119_medium_1_271"
"119.medium","119","medium",1,"new_med","dot_cond2_sub119.txt",6,1,"119_medium_1_271"
"119.medium","119","medium",1,"new_high","dot_cond2_sub119.txt",9,1,"119_medium_1_271"
"119.medium","119","medium",2,"prototype","dot_cond2_sub119.txt",1,1,"119_medium_2_289"
"119.medium","119","medium",2,"old","dot_cond2_sub119.txt",99,0.737373737373737,"119_medium_2_289"
"119.medium","119","medium",2,"new_low","dot_cond2_sub119.txt",3,1,"119_medium_2_289"
"119.medium","119","medium",2,"new_med","dot_cond2_sub119.txt",6,0.833333333333333,"119_medium_2_289"
"119.medium","119","medium",2,"new_high","dot_cond2_sub119.txt",9,0.777777777777778,"119_medium_2_289"
"119.medium","119","medium",3,"prototype","dot_cond2_sub119.txt",1,0,"119_medium_3_273"
"119.medium","119","medium",3,"old","dot_cond2_sub119.txt",99,0.595959595959596,"119_medium_3_273"
"119.medium","119","medium",3,"new_low","dot_cond2_sub119.txt",3,1,"119_medium_3_273"
"119.medium","119","medium",3,"new_med","dot_cond2_sub119.txt",6,0.666666666666667,"119_medium_3_273"
"119.medium","119","medium",3,"new_high","dot_cond2_sub119.txt",9,0.333333333333333,"119_medium_3_273"
"12.high","12","high",1,"prototype","dot_cond3_sub12.txt",1,1,"12_high_1_275"
"12.high","12","high",1,"old","dot_cond3_sub12.txt",99,0.828282828282828,"12_high_1_275"
"12.high","12","high",1,"new_low","dot_cond3_sub12.txt",3,1,"12_high_1_275"
"12.high","12","high",1,"new_med","dot_cond3_sub12.txt",6,1,"12_high_1_275"
"12.high","12","high",1,"new_high","dot_cond3_sub12.txt",9,0.888888888888889,"12_high_1_275"
"12.high","12","high",2,"prototype","dot_cond3_sub12.txt",1,1,"12_high_2_278"
"12.high","12","high",2,"old","dot_cond3_sub12.txt",99,0.858585858585859,"12_high_2_278"
"12.high","12","high",2,"new_low","dot_cond3_sub12.txt",3,1,"12_high_2_278"
"12.high","12","high",2,"new_med","dot_cond3_sub12.txt",6,1,"12_high_2_278"
"12.high","12","high",2,"new_high","dot_cond3_sub12.txt",9,1,"12_high_2_278"
"12.high","12","high",3,"prototype","dot_cond3_sub12.txt",1,1,"12_high_3_312"
"12.high","12","high",3,"old","dot_cond3_sub12.txt",99,0.858585858585859,"12_high_3_312"
"12.high","12","high",3,"new_low","dot_cond3_sub12.txt",3,1,"12_high_3_312"
"12.high","12","high",3,"new_med","dot_cond3_sub12.txt",6,1,"12_high_3_312"
"12.high","12","high",3,"new_high","dot_cond3_sub12.txt",9,0.888888888888889,"12_high_3_312"
"12.mixed","12","mixed",1,"prototype","dot_cond4_sub12.txt",1,1,"12_mixed_1_331"
"12.mixed","12","mixed",1,"old","dot_cond4_sub12.txt",99,0.656565656565657,"12_mixed_1_331"
"12.mixed","12","mixed",1,"new_low","dot_cond4_sub12.txt",3,1,"12_mixed_1_331"
"12.mixed","12","mixed",1,"new_med","dot_cond4_sub12.txt",6,0.666666666666667,"12_mixed_1_331"
"12.mixed","12","mixed",1,"new_high","dot_cond4_sub12.txt",9,0.888888888888889,"12_mixed_1_331"
"12.mixed","12","mixed",2,"prototype","dot_cond4_sub12.txt",1,1,"12_mixed_2_349"
"12.mixed","12","mixed",2,"old","dot_cond4_sub12.txt",99,0.353535353535354,"12_mixed_2_349"
"12.mixed","12","mixed",2,"new_low","dot_cond4_sub12.txt",3,0.666666666666667,"12_mixed_2_349"
"12.mixed","12","mixed",2,"new_med","dot_cond4_sub12.txt",6,0.333333333333333,"12_mixed_2_349"
"12.mixed","12","mixed",2,"new_high","dot_cond4_sub12.txt",9,0.444444444444444,"12_mixed_2_349"
"12.mixed","12","mixed",3,"prototype","dot_cond4_sub12.txt",1,0,"12_mixed_3_329"
"12.mixed","12","mixed",3,"old","dot_cond4_sub12.txt",99,0.555555555555556,"12_mixed_3_329"
"12.mixed","12","mixed",3,"new_low","dot_cond4_sub12.txt",3,1,"12_mixed_3_329"
"12.mixed","12","mixed",3,"new_med","dot_cond4_sub12.txt",6,0.5,"12_mixed_3_329"
"12.mixed","12","mixed",3,"new_high","dot_cond4_sub12.txt",9,0.444444444444444,"12_mixed_3_329"
"120.high","120","high",1,"prototype","dot_cond3_sub120.txt",1,1,"120_high_1_281"
"120.high","120","high",1,"old","dot_cond3_sub120.txt",99,0.95959595959596,"120_high_1_281"
"120.high","120","high",1,"new_low","dot_cond3_sub120.txt",3,1,"120_high_1_281"
"120.high","120","high",1,"new_med","dot_cond3_sub120.txt",6,1,"120_high_1_281"
"120.high","120","high",1,"new_high","dot_cond3_sub120.txt",9,1,"120_high_1_281"
"120.high","120","high",2,"prototype","dot_cond3_sub120.txt",1,1,"120_high_2_319"
"120.high","120","high",2,"old","dot_cond3_sub120.txt",99,0.868686868686869,"120_high_2_319"
"120.high","120","high",2,"new_low","dot_cond3_sub120.txt",3,1,"120_high_2_319"
"120.high","120","high",2,"new_med","dot_cond3_sub120.txt",6,1,"120_high_2_319"
"120.high","120","high",2,"new_high","dot_cond3_sub120.txt",9,0.888888888888889,"120_high_2_319"
"120.high","120","high",3,"prototype","dot_cond3_sub120.txt",1,1,"120_high_3_288"
"120.high","120","high",3,"old","dot_cond3_sub120.txt",99,0.252525252525253,"120_high_3_288"
"120.high","120","high",3,"new_low","dot_cond3_sub120.txt",3,1,"120_high_3_288"
"120.high","120","high",3,"new_med","dot_cond3_sub120.txt",6,0.666666666666667,"120_high_3_288"
"120.high","120","high",3,"new_high","dot_cond3_sub120.txt",9,0.222222222222222,"120_high_3_288"
"121.mixed","121","mixed",1,"prototype","dot_cond4_sub121.txt",1,1,"121_mixed_1_288"
"121.mixed","121","mixed",1,"old","dot_cond4_sub121.txt",99,0.494949494949495,"121_mixed_1_288"
"121.mixed","121","mixed",1,"new_low","dot_cond4_sub121.txt",3,0.333333333333333,"121_mixed_1_288"
"121.mixed","121","mixed",1,"new_med","dot_cond4_sub121.txt",6,0.833333333333333,"121_mixed_1_288"
"121.mixed","121","mixed",1,"new_high","dot_cond4_sub121.txt",9,0.555555555555556,"121_mixed_1_288"
"121.mixed","121","mixed",2,"prototype","dot_cond4_sub121.txt",1,1,"121_mixed_2_302"
"121.mixed","121","mixed",2,"old","dot_cond4_sub121.txt",99,0.595959595959596,"121_mixed_2_302"
"121.mixed","121","mixed",2,"new_low","dot_cond4_sub121.txt",3,0.333333333333333,"121_mixed_2_302"
"121.mixed","121","mixed",2,"new_med","dot_cond4_sub121.txt",6,0.833333333333333,"121_mixed_2_302"
"121.mixed","121","mixed",2,"new_high","dot_cond4_sub121.txt",9,0.888888888888889,"121_mixed_2_302"
"121.mixed","121","mixed",3,"prototype","dot_cond4_sub121.txt",1,1,"121_mixed_3_330"
"121.mixed","121","mixed",3,"old","dot_cond4_sub121.txt",99,0.646464646464647,"121_mixed_3_330"
"121.mixed","121","mixed",3,"new_low","dot_cond4_sub121.txt",3,1,"121_mixed_3_330"
"121.mixed","121","mixed",3,"new_med","dot_cond4_sub121.txt",6,0.5,"121_mixed_3_330"
"121.mixed","121","mixed",3,"new_high","dot_cond4_sub121.txt",9,0.777777777777778,"121_mixed_3_330"
"122.low","122","low",1,"prototype","dot_cond1_sub122.txt",1,1,"122_low_1_341"
"122.low","122","low",1,"old","dot_cond1_sub122.txt",99,0.929292929292929,"122_low_1_341"
"122.low","122","low",1,"new_low","dot_cond1_sub122.txt",3,1,"122_low_1_341"
"122.low","122","low",1,"new_med","dot_cond1_sub122.txt",6,0.5,"122_low_1_341"
"122.low","122","low",1,"new_high","dot_cond1_sub122.txt",9,0.666666666666667,"122_low_1_341"
"122.low","122","low",2,"prototype","dot_cond1_sub122.txt",1,1,"122_low_2_313"
"122.low","122","low",2,"old","dot_cond1_sub122.txt",99,0.898989898989899,"122_low_2_313"
"122.low","122","low",2,"new_low","dot_cond1_sub122.txt",3,1,"122_low_2_313"
"122.low","122","low",2,"new_med","dot_cond1_sub122.txt",6,0.833333333333333,"122_low_2_313"
"122.low","122","low",2,"new_high","dot_cond1_sub122.txt",9,0.666666666666667,"122_low_2_313"
"122.low","122","low",3,"prototype","dot_cond1_sub122.txt",1,1,"122_low_3_328"
"122.low","122","low",3,"old","dot_cond1_sub122.txt",99,0.93939393939394,"122_low_3_328"
"122.low","122","low",3,"new_low","dot_cond1_sub122.txt",3,1,"122_low_3_328"
"122.low","122","low",3,"new_med","dot_cond1_sub122.txt",6,1,"122_low_3_328"
"122.low","122","low",3,"new_high","dot_cond1_sub122.txt",9,0.888888888888889,"122_low_3_328"
"123.medium","123","medium",1,"prototype","dot_cond2_sub123.txt",1,1,"123_medium_1_315"
"123.medium","123","medium",1,"old","dot_cond2_sub123.txt",99,0.404040404040404,"123_medium_1_315"
"123.medium","123","medium",1,"new_low","dot_cond2_sub123.txt",3,0,"123_medium_1_315"
"123.medium","123","medium",1,"new_med","dot_cond2_sub123.txt",6,0.333333333333333,"123_medium_1_315"
"123.medium","123","medium",1,"new_high","dot_cond2_sub123.txt",9,0.444444444444444,"123_medium_1_315"
"123.medium","123","medium",2,"prototype","dot_cond2_sub123.txt",1,0,"123_medium_2_308"
"123.medium","123","medium",2,"old","dot_cond2_sub123.txt",99,0.373737373737374,"123_medium_2_308"
"123.medium","123","medium",2,"new_low","dot_cond2_sub123.txt",3,0,"123_medium_2_308"
"123.medium","123","medium",2,"new_med","dot_cond2_sub123.txt",6,0,"123_medium_2_308"
"123.medium","123","medium",2,"new_high","dot_cond2_sub123.txt",9,0,"123_medium_2_308"
"123.medium","123","medium",3,"prototype","dot_cond2_sub123.txt",1,1,"123_medium_3_272"
"123.medium","123","medium",3,"old","dot_cond2_sub123.txt",99,0.333333333333333,"123_medium_3_272"
"123.medium","123","medium",3,"new_low","dot_cond2_sub123.txt",3,0.666666666666667,"123_medium_3_272"
"123.medium","123","medium",3,"new_med","dot_cond2_sub123.txt",6,0.166666666666667,"123_medium_3_272"
"123.medium","123","medium",3,"new_high","dot_cond2_sub123.txt",9,0.666666666666667,"123_medium_3_272"
"124.high","124","high",1,"prototype","dot_cond3_sub124.txt",1,1,"124_high_1_315"
"124.high","124","high",1,"old","dot_cond3_sub124.txt",99,0.393939393939394,"124_high_1_315"
"124.high","124","high",1,"new_low","dot_cond3_sub124.txt",3,0.333333333333333,"124_high_1_315"
"124.high","124","high",1,"new_med","dot_cond3_sub124.txt",6,0.333333333333333,"124_high_1_315"
"124.high","124","high",1,"new_high","dot_cond3_sub124.txt",9,0.444444444444444,"124_high_1_315"
"124.high","124","high",2,"prototype","dot_cond3_sub124.txt",1,0,"124_high_2_271"
"124.high","124","high",2,"old","dot_cond3_sub124.txt",99,0.353535353535354,"124_high_2_271"
"124.high","124","high",2,"new_low","dot_cond3_sub124.txt",3,0.666666666666667,"124_high_2_271"
"124.high","124","high",2,"new_med","dot_cond3_sub124.txt",6,0.5,"124_high_2_271"
"124.high","124","high",2,"new_high","dot_cond3_sub124.txt",9,0.555555555555556,"124_high_2_271"
"124.high","124","high",3,"prototype","dot_cond3_sub124.txt",1,0,"124_high_3_276"
"124.high","124","high",3,"old","dot_cond3_sub124.txt",99,0.393939393939394,"124_high_3_276"
"124.high","124","high",3,"new_low","dot_cond3_sub124.txt",3,0,"124_high_3_276"
"124.high","124","high",3,"new_med","dot_cond3_sub124.txt",6,0.333333333333333,"124_high_3_276"
"124.high","124","high",3,"new_high","dot_cond3_sub124.txt",9,0.222222222222222,"124_high_3_276"
"13.low","13","low",1,"prototype","dot_cond1_sub13.txt",1,1,"13_low_1_302"
"13.low","13","low",1,"old","dot_cond1_sub13.txt",99,0.888888888888889,"13_low_1_302"
"13.low","13","low",1,"new_low","dot_cond1_sub13.txt",3,1,"13_low_1_302"
"13.low","13","low",1,"new_med","dot_cond1_sub13.txt",6,0.666666666666667,"13_low_1_302"
"13.low","13","low",1,"new_high","dot_cond1_sub13.txt",9,0.444444444444444,"13_low_1_302"
"13.low","13","low",2,"prototype","dot_cond1_sub13.txt",1,1,"13_low_2_304"
"13.low","13","low",2,"old","dot_cond1_sub13.txt",99,0.858585858585859,"13_low_2_304"
"13.low","13","low",2,"new_low","dot_cond1_sub13.txt",3,1,"13_low_2_304"
"13.low","13","low",2,"new_med","dot_cond1_sub13.txt",6,1,"13_low_2_304"
"13.low","13","low",2,"new_high","dot_cond1_sub13.txt",9,0.777777777777778,"13_low_2_304"
"13.low","13","low",3,"prototype","dot_cond1_sub13.txt",1,1,"13_low_3_327"
"13.low","13","low",3,"old","dot_cond1_sub13.txt",99,0.848484848484849,"13_low_3_327"
"13.low","13","low",3,"new_low","dot_cond1_sub13.txt",3,1,"13_low_3_327"
"13.low","13","low",3,"new_med","dot_cond1_sub13.txt",6,0.833333333333333,"13_low_3_327"
"13.low","13","low",3,"new_high","dot_cond1_sub13.txt",9,0.666666666666667,"13_low_3_327"
"14.medium","14","medium",1,"prototype","dot_cond2_sub14.txt",1,1,"14_medium_1_331"
"14.medium","14","medium",1,"old","dot_cond2_sub14.txt",99,0.545454545454545,"14_medium_1_331"
"14.medium","14","medium",1,"new_low","dot_cond2_sub14.txt",3,1,"14_medium_1_331"
"14.medium","14","medium",1,"new_med","dot_cond2_sub14.txt",6,0.666666666666667,"14_medium_1_331"
"14.medium","14","medium",1,"new_high","dot_cond2_sub14.txt",9,0.888888888888889,"14_medium_1_331"
"14.medium","14","medium",2,"prototype","dot_cond2_sub14.txt",1,1,"14_medium_2_333"
"14.medium","14","medium",2,"old","dot_cond2_sub14.txt",99,0.686868686868687,"14_medium_2_333"
"14.medium","14","medium",2,"new_low","dot_cond2_sub14.txt",3,1,"14_medium_2_333"
"14.medium","14","medium",2,"new_med","dot_cond2_sub14.txt",6,0.5,"14_medium_2_333"
"14.medium","14","medium",2,"new_high","dot_cond2_sub14.txt",9,0.333333333333333,"14_medium_2_333"
"14.medium","14","medium",3,"prototype","dot_cond2_sub14.txt",1,0,"14_medium_3_335"
"14.medium","14","medium",3,"old","dot_cond2_sub14.txt",99,0.474747474747475,"14_medium_3_335"
"14.medium","14","medium",3,"new_low","dot_cond2_sub14.txt",3,0,"14_medium_3_335"
"14.medium","14","medium",3,"new_med","dot_cond2_sub14.txt",6,0.5,"14_medium_3_335"
"14.medium","14","medium",3,"new_high","dot_cond2_sub14.txt",9,0.666666666666667,"14_medium_3_335"
"15.high","15","high",1,"prototype","dot_cond3_sub15.txt",1,0,"15_high_1_305"
"15.high","15","high",1,"old","dot_cond3_sub15.txt",99,0.353535353535354,"15_high_1_305"
"15.high","15","high",1,"new_low","dot_cond3_sub15.txt",3,0,"15_high_1_305"
"15.high","15","high",1,"new_med","dot_cond3_sub15.txt",6,0,"15_high_1_305"
"15.high","15","high",1,"new_high","dot_cond3_sub15.txt",9,0.222222222222222,"15_high_1_305"
"15.high","15","high",2,"prototype","dot_cond3_sub15.txt",1,0,"15_high_2_344"
"15.high","15","high",2,"old","dot_cond3_sub15.txt",99,0.313131313131313,"15_high_2_344"
"15.high","15","high",2,"new_low","dot_cond3_sub15.txt",3,1,"15_high_2_344"
"15.high","15","high",2,"new_med","dot_cond3_sub15.txt",6,0.166666666666667,"15_high_2_344"
"15.high","15","high",2,"new_high","dot_cond3_sub15.txt",9,0.222222222222222,"15_high_2_344"
"15.high","15","high",3,"prototype","dot_cond3_sub15.txt",1,1,"15_high_3_335"
"15.high","15","high",3,"old","dot_cond3_sub15.txt",99,0.373737373737374,"15_high_3_335"
"15.high","15","high",3,"new_low","dot_cond3_sub15.txt",3,0.666666666666667,"15_high_3_335"
"15.high","15","high",3,"new_med","dot_cond3_sub15.txt",6,0.333333333333333,"15_high_3_335"
"15.high","15","high",3,"new_high","dot_cond3_sub15.txt",9,0.111111111111111,"15_high_3_335"
"16.mixed","16","mixed",1,"prototype","dot_cond4_sub16.txt",1,1,"16_mixed_1_318"
"16.mixed","16","mixed",1,"old","dot_cond4_sub16.txt",99,0.464646464646465,"16_mixed_1_318"
"16.mixed","16","mixed",1,"new_low","dot_cond4_sub16.txt",3,0,"16_mixed_1_318"
"16.mixed","16","mixed",1,"new_med","dot_cond4_sub16.txt",6,0.333333333333333,"16_mixed_1_318"
"16.mixed","16","mixed",1,"new_high","dot_cond4_sub16.txt",9,0.444444444444444,"16_mixed_1_318"
"16.mixed","16","mixed",2,"prototype","dot_cond4_sub16.txt",1,1,"16_mixed_2_280"
"16.mixed","16","mixed",2,"old","dot_cond4_sub16.txt",99,0.585858585858586,"16_mixed_2_280"
"16.mixed","16","mixed",2,"new_low","dot_cond4_sub16.txt",3,0.666666666666667,"16_mixed_2_280"
"16.mixed","16","mixed",2,"new_med","dot_cond4_sub16.txt",6,0.833333333333333,"16_mixed_2_280"
"16.mixed","16","mixed",2,"new_high","dot_cond4_sub16.txt",9,0.555555555555556,"16_mixed_2_280"
"16.mixed","16","mixed",3,"prototype","dot_cond4_sub16.txt",1,0,"16_mixed_3_326"
"16.mixed","16","mixed",3,"old","dot_cond4_sub16.txt",99,0.424242424242424,"16_mixed_3_326"
"16.mixed","16","mixed",3,"new_low","dot_cond4_sub16.txt",3,0.666666666666667,"16_mixed_3_326"
"16.mixed","16","mixed",3,"new_med","dot_cond4_sub16.txt",6,0.5,"16_mixed_3_326"
"16.mixed","16","mixed",3,"new_high","dot_cond4_sub16.txt",9,0.333333333333333,"16_mixed_3_326"
"18.medium","18","medium",1,"prototype","dot_cond2_sub18.txt",1,0,"18_medium_1_352"
"18.medium","18","medium",1,"old","dot_cond2_sub18.txt",99,0.313131313131313,"18_medium_1_352"
"18.medium","18","medium",1,"new_low","dot_cond2_sub18.txt",3,0,"18_medium_1_352"
"18.medium","18","medium",1,"new_med","dot_cond2_sub18.txt",6,0,"18_medium_1_352"
"18.medium","18","medium",1,"new_high","dot_cond2_sub18.txt",9,0.444444444444444,"18_medium_1_352"
"18.medium","18","medium",2,"prototype","dot_cond2_sub18.txt",1,1,"18_medium_2_342"
"18.medium","18","medium",2,"old","dot_cond2_sub18.txt",99,0.606060606060606,"18_medium_2_342"
