"","phase","block","trial","itemtype","category","token","distortion","response","correct","rt","dot1x","dot1y","dot2x","dot2y","dot3x","dot3y","dot4x","dot4y","dot5x","dot5y","dot6x","dot6y","dot7x","dot7y","dot8x","dot8y","dot9x","dot9y","ID","condition"
"10407",1,6,6,1,2,53,3,2,1,820,14,0,-11,-10,7,2,-10,-16,8,9,-2,-5,4,-17,8,-9,0,-14,30,3
"10408",1,6,7,1,1,46,3,1,1,1055,-12,4,2,-8,23,-4,-9,-2,7,13,18,8,-13,7,1,9,1,18,30,3
"10409",1,6,8,1,1,51,3,3,0,1329,-6,3,6,0,18,-5,-2,6,1,5,13,3,-1,4,-13,11,9,12,30,3
"10410",1,6,9,1,3,53,3,1,0,1624,-11,-4,-7,2,2,0,-12,18,14,13,17,-4,5,11,1,18,-2,-8,30,3
"10411",1,6,10,1,2,48,3,2,1,981,16,8,-18,0,12,-10,-2,-18,6,8,-10,-13,15,-8,5,-5,-5,-11,30,3
"10412",1,6,11,1,3,50,3,3,1,907,-5,-9,-8,5,-4,-2,7,6,15,18,13,-6,9,2,13,12,-1,-5,30,3
"10413",1,6,12,1,2,52,3,2,1,1140,5,-11,-12,-10,9,-2,-1,-16,12,14,-6,-14,21,-13,3,-6,-7,-3,30,3
"10414",1,6,13,1,3,48,3,3,1,8034,-9,-6,-6,7,13,8,-2,10,8,14,10,-9,17,7,2,1,5,-1,30,3
"10415",1,6,14,1,3,52,3,3,1,3214,-9,-8,-10,2,8,0,-3,9,5,13,16,-1,7,2,8,10,-10,-2,30,3
"10416",1,6,15,1,2,46,3,2,1,986,21,-2,-5,-17,4,-5,-11,-21,10,10,-4,-5,13,-13,8,-8,2,-10,30,3
"10417",1,6,16,1,3,47,3,3,1,896,-10,-2,-3,2,3,-5,-3,12,9,15,16,-2,2,10,5,12,5,1,30,3
"10418",1,6,17,1,3,49,3,3,1,762,-8,-8,-6,1,2,1,-4,8,9,15,17,0,7,4,6,11,4,6,30,3
"10419",1,6,18,1,3,54,3,3,1,1271,-7,-9,-7,1,9,8,-9,17,5,21,13,-4,3,8,4,14,-1,2,30,3
"10420",1,6,19,1,1,52,3,1,1,622,-3,1,0,-6,10,-21,-11,-2,1,17,17,6,-14,5,2,4,9,15,30,3
"10421",1,6,20,1,2,51,3,2,1,1074,14,-4,-11,-8,-2,7,1,-16,14,9,-2,-2,22,-8,6,-10,-5,-10,30,3
"10422",1,6,21,1,2,54,3,2,1,1075,13,5,-9,-5,6,-2,2,-20,12,8,-4,-5,9,-14,11,-11,3,-13,30,3
"10423",1,6,22,1,1,49,3,3,0,935,-3,6,9,1,7,-9,-7,5,11,12,12,3,-9,10,-4,1,6,7,30,3
"10424",1,6,23,1,1,50,3,1,1,1406,-8,12,-4,-5,15,-14,-9,-2,13,12,13,3,-11,8,1,10,12,9,30,3
"10425",1,6,24,1,2,50,3,2,1,866,15,-9,-14,-8,5,-2,-3,-17,12,11,7,-15,12,-8,2,-4,-7,-11,30,3
"10426",1,6,25,1,2,49,3,1,0,1212,17,1,-21,-7,9,0,3,-18,11,8,-12,1,16,-7,2,-6,-5,-8,30,3
"10427",1,6,26,1,1,53,3,1,1,1303,4,5,-6,-6,6,-16,-12,-1,4,15,14,3,-8,9,-5,7,11,5,30,3
"10428",1,6,27,1,1,47,3,1,1,974,-5,3,0,1,4,-12,-11,0,13,20,15,5,-17,17,-10,9,1,19,30,3
"10429",1,7,1,1,3,57,3,3,1,788,-5,-3,-1,-5,5,-3,-2,11,6,11,17,0,13,7,15,19,2,4,30,3
"10430",1,7,2,1,2,58,3,2,1,623,14,-1,-12,-3,7,3,-7,-14,7,17,4,-6,8,-7,3,-9,-7,-10,30,3
"10431",1,7,3,1,2,62,3,2,1,1893,14,-1,-11,-17,5,-5,-5,-13,12,9,4,-2,8,-12,3,-4,2,-17,30,3
"10432",1,7,4,1,3,61,3,3,1,822,-10,-7,-13,3,11,2,-5,7,12,16,11,5,8,7,6,10,1,1,30,3
"10433",1,7,5,1,2,57,3,2,1,1361,14,0,-9,-3,-5,-12,-11,-14,9,2,-3,-6,15,-11,10,-11,-5,-8,30,3
"10434",1,7,6,1,1,62,3,1,1,1270,-4,2,0,-6,18,-18,-9,-10,-4,18,10,4,-11,12,-15,1,13,12,30,3
"10435",1,7,7,1,3,60,3,3,1,10655,-14,-13,-6,1,9,5,-5,12,2,15,13,-1,6,2,13,9,1,4,30,3
"10436",1,7,8,1,3,62,3,3,1,770,-8,-9,-16,5,6,5,-2,17,8,18,11,6,10,-1,3,10,1,3,30,3
"10437",1,7,9,1,3,63,3,1,0,864,-7,-8,-14,-4,13,3,-3,11,5,15,18,-7,7,4,2,5,0,1,30,3
"10438",1,7,10,1,2,63,3,2,1,442,23,-6,-19,-11,5,-2,-7,-23,8,8,-7,5,12,-9,7,-15,0,-11,30,3
"10439",1,7,11,1,2,55,3,2,1,630,12,-4,-15,-8,4,-4,-6,-20,15,4,6,-14,15,-9,-2,-3,-7,-6,30,3
"10440",1,7,12,1,3,55,3,3,1,746,-10,-2,-7,2,11,-1,-8,8,9,16,11,-7,9,4,8,10,2,-3,30,3
"10441",1,7,13,1,2,59,3,2,1,729,16,1,-11,-7,7,3,-3,-21,9,5,-2,-6,17,-19,4,-6,-6,-9,30,3
"10442",1,7,14,1,1,58,3,3,0,854,-2,2,4,-10,10,-14,-12,-3,-1,5,8,1,-19,7,-5,10,19,3,30,3
"10443",1,7,15,1,1,59,3,1,1,546,3,-3,5,-7,14,-15,-15,-3,5,16,8,9,-8,14,-9,10,17,6,30,3
"10444",1,7,16,1,1,60,3,1,1,1032,-6,13,-3,-3,14,-11,-4,-9,5,16,11,6,-6,9,-11,8,9,10,30,3
"10445",1,7,17,1,1,63,3,3,0,860,-4,0,6,-3,9,-12,-10,-1,3,13,16,1,-10,4,-3,16,17,4,30,3
"10446",1,7,18,1,3,58,3,3,1,647,-2,3,-6,4,3,9,-4,0,10,19,14,-2,8,5,16,12,2,-4,30,3
"10447",1,7,19,1,1,57,3,1,1,794,-3,3,3,-1,16,-10,-10,-3,4,19,12,-1,-8,9,-11,12,11,10,30,3
"10448",1,7,20,1,2,56,3,2,1,805,19,-1,-12,-3,11,-6,0,-13,10,7,-2,-3,4,0,4,-4,-14,-18,30,3
"10449",1,7,21,1,2,60,3,2,1,913,20,-12,-13,-7,10,6,-8,-9,7,13,3,-8,17,-13,2,-4,-5,-11,30,3
"10450",1,7,22,1,3,59,3,3,1,1083,-10,-6,-12,8,8,4,-4,10,9,19,15,-6,7,2,-1,2,-5,0,30,3
"10451",1,7,23,1,2,61,3,2,1,668,16,-3,-15,-8,-4,4,-2,-15,13,11,7,-6,7,-17,-1,-9,-5,-11,30,3
"10452",1,7,24,1,3,56,3,1,0,972,-10,-9,-18,13,8,9,-10,1,4,22,14,-1,10,8,12,12,-9,5,30,3
"10453",1,7,25,1,1,56,3,2,0,642,-3,3,3,1,8,-19,-17,-10,-3,18,14,1,-8,8,-11,10,17,13,30,3
"10454",1,7,26,1,1,61,3,1,1,852,-5,6,8,-10,22,-14,-10,-2,-3,24,12,3,-13,11,-8,11,6,14,30,3
"10455",1,7,27,1,1,55,3,1,1,893,-11,13,-3,1,14,-13,-13,1,6,19,3,0,-6,9,0,16,10,11,30,3
"10456",1,8,1,1,1,66,3,1,1,1447,-12,6,-3,-3,12,-14,-14,-9,3,13,18,9,-12,9,-6,11,10,8,30,3
"10457",1,8,2,1,1,69,3,1,1,1018,-8,7,-4,-7,14,-14,-15,0,-2,20,16,7,-9,0,-7,12,10,11,30,3
"10458",1,8,3,1,2,68,3,2,1,574,6,1,-14,-10,4,-4,-7,-9,19,1,6,-13,13,-11,-1,-6,-9,-12,30,3
"10459",1,8,4,1,3,65,3,3,1,997,-10,-9,-9,3,4,5,1,13,11,14,14,0,10,8,6,11,-2,4,30,3
"10460",1,8,5,1,3,66,3,3,1,1162,-11,-3,-8,2,1,9,-11,3,9,17,14,-4,10,6,7,6,1,5,30,3
"10461",1,8,6,1,2,71,3,2,1,697,16,-2,-11,-9,9,-4,-4,-9,20,6,-12,-3,17,-18,13,-12,-5,-11,30,3
"10462",1,8,7,1,3,71,3,3,1,6890,-13,-16,-8,8,14,9,-4,9,12,16,20,1,17,-5,6,10,7,-8,30,3
"10463",1,8,8,1,2,70,3,2,1,756,19,-3,-15,-9,0,-10,-1,-15,11,8,-1,-6,3,-1,13,-3,-16,-3,30,3
"10464",1,8,9,1,2,64,3,2,1,1761,15,-4,-12,-9,5,-2,1,-10,9,10,-13,5,14,-10,7,-15,-8,-11,30,3
"10465",1,8,10,1,3,67,3,2,0,2102,-9,-8,-6,2,14,-5,-6,8,14,20,6,-10,6,5,12,11,7,-8,30,3
"10466",1,8,11,1,3,69,3,3,1,1038,-3,-15,-2,-1,2,8,-3,11,11,24,16,0,10,-4,4,9,2,1,30,3
"10467",1,8,12,1,2,66,3,2,1,963,13,0,-15,-11,6,-4,-2,-14,0,14,-2,-6,14,-12,2,-4,-5,-10,30,3
"10468",1,8,13,1,3,72,3,3,1,888,1,-7,-2,-7,11,13,-1,12,9,14,16,-2,10,1,17,17,1,2,30,3
"10469",1,8,14,1,3,64,3,3,1,754,-8,-9,-8,2,5,3,0,9,7,12,8,-4,13,5,2,11,0,1,30,3
"10470",1,8,15,1,1,70,3,1,1,816,-1,6,-1,-4,16,-13,-17,-1,2,14,12,5,-9,8,-7,19,19,19,30,3
"10471",1,8,16,1,1,65,3,1,1,1260,-6,6,-3,-6,15,-18,-7,-4,5,14,20,0,-10,14,-5,18,13,11,30,3
"10472",1,8,17,1,3,70,3,1,0,693,-8,-9,-15,1,4,4,-4,11,16,16,17,-5,12,5,6,5,10,-8,30,3
"10473",1,8,18,1,1,71,3,1,1,839,-11,11,1,-6,19,-13,-14,-1,-6,12,11,5,-8,4,-3,13,7,8,30,3
"10474",1,8,19,1,2,65,3,2,1,1041,15,-3,-12,-6,5,-5,0,-23,8,12,2,0,11,-9,2,-5,-1,-3,30,3
"10475",1,8,20,1,1,64,3,1,1,852,-12,2,0,-2,13,-14,-10,0,4,14,12,5,-16,19,-6,8,17,16,30,3
"10476",1,8,21,1,1,68,3,1,1,1006,-3,4,-2,-7,19,-12,-10,-7,-2,19,15,13,-9,10,3,17,11,9,30,3
"10477",1,8,22,1,1,72,3,1,1,707,-4,5,-2,-4,15,-16,-12,-1,-4,17,19,14,-9,11,-7,10,18,20,30,3
"10478",1,8,23,1,3,68,3,3,1,1045,-10,-4,-13,8,3,0,-3,11,14,17,14,-4,9,1,5,11,1,4,30,3
"10479",1,8,24,1,1,67,3,3,0,792,-3,6,0,-5,11,-13,-10,-1,-2,11,16,7,-10,9,-1,7,8,12,30,3
"10480",1,8,25,1,2,69,3,2,1,806,8,3,-15,-17,5,-6,-5,-11,6,6,4,-2,3,-8,13,-9,-11,-17,30,3
"10481",1,8,26,1,2,67,3,2,1,722,15,-3,-7,-17,3,-7,-1,-14,12,10,-7,-1,12,-9,8,-4,-16,-11,30,3
"10482",1,8,27,1,2,72,3,2,1,1762,16,-3,-15,-8,7,-2,-8,-14,11,10,-1,-4,17,-13,12,5,1,-16,30,3
"10483",1,9,1,1,3,77,3,3,1,5271,-5,-5,-7,3,8,0,-10,13,8,17,11,7,11,-2,7,11,0,0,30,3
"10484",1,9,2,1,1,76,3,1,1,1906,3,10,0,-5,9,-23,-9,-6,5,15,17,-1,-10,12,-2,10,15,8,30,3
"10485",1,9,3,1,1,81,3,3,0,1540,-2,4,-5,-4,8,-23,-11,-2,3,13,13,11,-8,8,-5,11,9,12,30,3
"10486",1,9,4,1,2,74,3,2,1,786,15,-3,-15,-6,5,-5,-3,-13,18,17,-12,-2,10,-13,-1,-4,-9,-8,30,3
"10487",1,9,5,1,2,78,3,3,0,814,8,-5,-12,-3,13,2,-2,-15,8,9,-3,-6,13,-8,7,5,-7,-12,30,3
"10488",1,9,6,1,2,77,3,2,1,4986,11,-1,-17,-8,6,-2,2,-13,11,9,-9,-7,13,-11,6,-9,1,-5,30,3
"10489",1,9,7,1,3,79,3,3,1,702,-9,-8,-7,4,4,7,-9,3,7,8,15,-4,8,2,17,10,1,3,30,3
"10490",1,9,8,1,1,80,3,1,1,638,-3,10,0,-6,19,-18,-8,-3,4,16,12,4,-13,6,-3,7,5,5,30,3
"10491",1,9,9,1,2,76,3,1,0,1313,24,-6,-17,-7,5,-4,-2,-12,12,10,-11,1,16,-18,10,1,-8,-5,30,3
"10492",1,9,10,1,3,73,3,3,1,937,-9,-8,-10,-1,3,4,5,15,12,20,16,-3,8,2,16,15,8,-4,30,3
"10493",1,9,11,1,1,73,3,3,0,1199,-4,3,7,-1,14,-13,-12,-2,7,10,13,6,-9,8,-5,9,4,4,30,3
"10494",1,9,12,1,3,75,3,3,1,1003,-8,-6,-10,-2,8,13,-4,8,12,13,11,-2,-2,-2,6,10,-10,1,30,3
"10495",1,9,13,1,3,80,3,3,1,1105,-8,-8,-11,5,9,8,-3,11,5,8,7,-11,10,1,7,1,-4,3,30,3
"10496",1,9,14,1,1,75,3,3,0,1025,-2,5,4,2,11,-11,-6,-5,3,13,20,9,-7,3,-5,8,11,10,30,3
"10497",1,9,15,1,2,79,3,2,1,838,14,3,-12,-8,3,-4,-2,-15,15,6,-2,0,15,-9,4,-14,-6,-13,30,3
"10498",1,9,16,1,3,74,3,1,0,1153,-11,-10,-13,2,11,6,-5,12,19,15,16,-3,7,2,8,11,6,6,30,3
"10499",1,9,17,1,3,76,3,1,0,1150,-10,-7,-8,2,7,-3,-7,4,11,14,14,-2,7,1,3,15,0,3,30,3
"10500",1,9,18,1,1,79,3,1,1,1691,-2,1,0,-3,15,-12,-11,1,6,19,15,6,-7,7,4,4,12,8,30,3
"10501",1,9,19,1,3,81,3,3,1,933,-8,-7,0,3,8,3,-3,9,11,14,18,-3,12,3,8,9,-4,0,30,3
"10502",1,9,20,1,2,81,3,2,1,812,6,-8,-13,-12,7,-4,-1,-16,11,9,-2,-6,11,-9,4,-9,-5,-10,30,3
"10503",1,9,21,1,1,77,3,2,0,4489,-2,-4,-4,-6,10,-13,-11,-2,-2,7,13,5,-4,5,-7,8,10,9,30,3
"10504",1,9,22,1,2,75,3,2,1,673,18,2,-18,-7,4,-2,-4,-15,9,9,7,0,13,-4,5,-4,-7,-11,30,3
"10505",1,9,23,1,3,78,3,3,1,1842,-10,-6,0,-4,15,3,1,14,12,9,23,-7,8,6,3,2,0,4,30,3
"10506",1,9,24,1,1,78,3,1,1,7765,-12,6,-2,-5,14,-11,-16,3,-1,10,18,2,1,11,-7,10,10,15,30,3
"10507",1,9,25,1,1,74,3,1,1,683,1,10,-3,-4,12,-15,-14,7,1,15,14,4,-7,16,-14,18,13,9,30,3
"10508",1,9,26,1,2,73,3,2,1,1149,11,-2,-12,-8,0,0,-5,-17,10,11,-5,-4,13,-10,12,-8,3,-19,30,3
"10509",1,9,27,1,2,80,3,2,1,844,14,0,-11,-13,6,-1,-2,-15,3,15,-5,-7,13,-13,1,-7,-7,-10,30,3
"10510",1,10,1,1,2,88,3,2,1,1097,18,-5,-22,-10,2,-7,-2,-13,9,10,-4,-4,13,-8,2,-4,4,-6,30,3
"10511",1,10,2,1,2,83,3,2,1,2139,19,-7,-20,-7,-5,-2,-2,-15,9,9,-2,-4,13,-8,7,5,-6,-9,30,3
"10512",1,10,3,1,1,84,3,1,1,19571,-5,3,-9,3,8,-14,-12,-2,2,16,12,1,-10,5,-9,13,20,12,30,3
"10513",1,10,4,1,3,85,3,1,0,1184,-5,-10,-11,5,13,13,-4,9,11,17,23,-9,18,6,17,3,5,1,30,3
"10514",1,10,5,1,3,86,3,3,1,1454,-12,-6,-3,0,10,-5,-1,11,12,14,9,-11,9,3,8,8,1,3,30,3
"10515",1,10,6,1,1,90,3,1,1,992,4,-2,-1,-9,14,-15,-16,1,4,20,14,3,-9,7,-4,12,15,11,30,3
"10516",1,10,7,1,3,87,3,3,1,1670,-11,-5,-9,3,3,7,-2,8,15,10,10,-12,8,-7,16,2,-1,0,30,3
"10517",1,10,8,1,3,83,3,3,1,960,-5,-14,-10,4,16,5,-6,20,1,8,13,-1,10,3,8,6,-5,-2,30,3
"10518",1,10,9,1,2,82,3,2,1,680,14,-1,-11,-5,4,-4,-3,-12,17,15,-5,-4,8,-8,13,-12,-10,-15,30,3
"10519",1,10,10,1,2,85,3,2,1,649,14,-1,-13,-4,15,-13,-4,-13,11,11,-9,2,12,-9,3,-4,-12,-1,30,3
"10520",1,10,11,1,2,90,3,2,1,828,8,-1,-6,-9,2,-12,-11,-17,10,8,-1,-7,9,-8,2,-4,-3,-10,30,3
"10521",1,10,12,1,2,89,3,2,1,3239,14,-3,-17,-4,7,-8,-4,-20,6,5,5,1,20,1,3,-4,-12,-17,30,3
"10522",1,10,13,1,1,85,3,3,0,1186,-5,4,3,-3,15,-10,-12,-1,8,17,17,8,-10,8,-4,9,14,14,30,3
"10523",1,10,14,1,2,86,3,2,1,815,13,0,-18,-15,6,-4,7,-7,11,9,-1,-7,20,-4,3,-2,-12,-9,30,3
"10524",1,10,15,1,1,89,3,3,0,11367,-2,5,-6,-3,14,-17,-2,-5,-3,8,8,10,-7,7,2,2,2,15,30,3
"10525",1,10,16,1,3,84,3,1,0,1757,-12,-3,-4,-2,6,5,-11,7,13,20,8,-4,8,2,1,2,1,-7,30,3
"10526",1,10,17,1,1,87,3,3,0,2356,-10,9,2,2,5,-6,-11,3,-7,20,11,14,-8,11,-7,9,11,11,30,3
"10527",1,10,18,1,1,86,3,1,1,1266,-4,0,-2,-6,22,-8,-14,-5,-2,13,8,0,0,15,-7,2,8,11,30,3
"10528",1,10,19,1,2,84,3,2,1,875,15,-1,-19,-3,1,-4,-1,-9,15,3,-4,-6,10,-8,3,-6,-7,-7,30,3
"10529",1,10,20,1,1,82,3,1,1,884,-5,3,1,-5,12,-23,-12,1,5,14,13,7,-10,11,-8,5,10,12,30,3
"10530",1,10,21,1,2,87,3,2,1,1676,14,-1,-16,0,1,-2,2,-12,9,9,-5,-2,22,-9,5,-11,-7,-11,30,3
"10531",1,10,22,1,3,89,3,3,1,950,0,-2,2,13,9,7,-13,17,7,11,16,-1,17,8,9,10,1,2,30,3
"10532",1,10,23,1,3,88,3,3,1,1965,-12,-12,-7,6,8,-3,-7,0,10,14,22,7,0,-1,17,11,-10,-3,30,3
"10533",1,10,24,1,1,88,3,3,0,1021,-7,6,0,-5,8,-13,-10,-2,8,19,11,3,-9,11,-4,5,11,12,30,3
"10534",1,10,25,1,1,83,3,3,0,928,-6,6,-9,1,14,-13,-9,4,0,15,7,8,-11,2,-11,5,9,10,30,3
"10535",1,10,26,1,3,82,3,3,1,919,-13,-12,-8,4,8,2,-3,12,11,15,16,-2,9,7,7,12,1,2,30,3
"10536",1,10,27,1,3,90,3,3,1,637,-8,-5,-4,12,13,10,-2,10,11,14,17,-4,8,7,11,8,3,2,30,3
"10537",2,1,1,4,3,4,2,3,1,1631,-10,-6,-10,2,6,3,0,11,9,15,15,-1,1,7,8,9,-6,3,30,3
"10538",2,1,2,5,2,9,3,2,1,1146,15,-1,-16,-10,6,-5,-3,-15,12,8,-4,0,16,-13,12,-12,-8,-11,30,3
"10539",2,1,3,5,1,3,3,1,1,1035,-6,-6,3,-15,9,-18,-18,6,3,8,11,8,-2,-1,-10,10,8,3,30,3
"10540",2,1,4,3,3,3,1,3,1,702,-9,-6,-8,3,5,4,-3,10,10,14,14,1,12,-2,0,20,0,3,30,3
"10541",2,1,5,4,2,2,2,2,1,943,13,-3,-13,-14,6,-4,-5,-23,11,10,-4,-5,12,-10,8,-7,-4,-13,30,3
"10542",2,1,6,5,1,9,3,1,1,1158,1,4,2,-2,5,-21,-16,-1,4,21,15,2,-9,8,-8,17,8,12,30,3
"10543",2,1,7,1,1,84,3,1,1,1173,-5,3,-9,3,8,-14,-12,-2,2,16,12,1,-10,5,-9,13,20,12,30,3
"10544",2,1,8,4,2,5,2,2,1,2211,16,-3,-15,-6,5,-1,-3,-13,11,9,-3,-6,14,-9,9,-3,-6,-9,30,3
"10545",2,1,9,1,2,86,3,1,0,4584,13,0,-18,-15,6,-4,7,-7,11,9,-1,-7,20,-4,3,-2,-12,-9,30,3
"10546",2,1,10,4,2,6,2,3,0,910,14,-1,-12,-8,6,-1,-3,-15,12,9,-5,-5,14,-10,4,-7,-7,-8,30,3
"10547",2,1,11,5,2,4,3,3,0,4181,13,0,-3,-18,2,1,-8,-19,15,7,-7,-4,23,-6,1,-10,-2,-13,30,3
"10548",2,1,12,5,2,6,3,3,0,1084,7,0,-17,-15,2,6,-3,-16,11,9,-4,-6,21,-5,3,-4,-5,-10,30,3
"10549",2,1,13,1,1,32,3,1,1,828,-3,4,8,-1,12,-15,-17,-5,-6,5,12,2,-10,10,4,18,8,13,30,3
"10550",2,1,14,5,1,4,3,1,1,1480,-4,5,0,-5,11,-11,-10,-2,8,13,21,-3,-7,16,-5,8,12,3,30,3
"10551",2,1,15,4,3,6,2,3,1,1002,-7,-6,-11,-7,1,-2,-2,10,10,12,8,-6,5,13,7,7,1,1,30,3
"10552",2,1,16,1,3,6,3,3,1,846,-13,-10,-7,2,2,4,-3,9,9,14,10,-3,11,-6,12,12,-9,-2,30,3
"10553",2,1,17,5,3,3,3,3,1,1384,-7,-9,-13,5,2,-2,-3,9,10,14,16,-3,8,2,7,9,-5,-2,30,3
"10554",2,1,18,1,3,13,3,1,0,1390,-16,-4,-1,0,11,8,-3,11,9,18,14,-11,7,4,6,11,1,2,30,3
"10555",2,1,19,5,3,5,3,1,0,10610,-11,-8,-16,1,3,1,-5,9,9,18,19,1,8,-6,5,13,6,7,30,3
"10556",2,1,20,1,2,8,3,2,1,886,15,-1,-18,-9,10,-3,-8,-16,8,7,-6,-5,22,-11,6,-10,-11,-2,30,3
"10557",2,1,21,1,1,19,3,1,1,1055,-4,2,-1,-4,10,-16,-17,6,5,17,13,5,-9,13,-5,17,14,16,30,3
"10558",2,1,22,5,3,6,3,1,0,2177,-4,-16,-10,3,7,3,2,5,13,10,16,-2,13,1,8,8,-3,10,30,3
"10559",2,1,23,4,1,4,2,1,1,983,3,-1,-2,-4,14,-14,-12,1,4,17,13,6,-9,10,-5,9,16,8,30,3
"10560",2,1,24,4,3,2,2,3,1,829,-8,-4,-6,1,10,-1,5,11,6,13,13,0,8,2,7,16,6,-6,30,3
"10561",2,1,25,1,1,13,3,1,1,1304,-3,3,-5,-8,22,-11,-10,-1,2,16,21,4,-10,10,-11,17,2,2,30,3
"10562",2,1,26,4,2,3,2,2,1,912,14,-3,-3,-14,5,-2,-1,-12,9,8,-4,-6,11,-9,-1,-3,-6,-11,30,3
"10563",2,1,27,4,1,1,2,1,1,856,-2,3,0,-6,14,-18,-10,-1,4,18,14,4,-8,8,-7,12,9,8,30,3
"10564",2,1,28,5,2,3,3,3,0,8258,14,-1,-13,-9,1,1,-2,-12,12,10,-3,0,12,-10,3,-4,-1,-3,30,3
"10565",2,1,29,1,3,17,3,3,1,1173,-16,0,-3,0,7,2,-7,8,1,22,15,-3,4,8,12,14,-8,6,30,3
"10566",2,1,30,1,1,8,3,1,1,867,-3,3,1,-7,12,-13,-11,0,-1,24,15,7,-16,7,-4,6,2,7,30,3
"10567",2,1,31,5,1,8,3,1,1,780,-6,4,-5,-8,17,-15,-14,4,6,10,8,0,-8,8,-5,15,20,5,30,3
"10568",2,1,32,4,1,2,2,1,1,1210,6,3,-2,-6,8,-17,-6,-2,5,17,12,5,-11,4,-5,11,5,11,30,3
"10569",2,1,33,1,3,12,3,3,1,2710,-10,-7,-6,5,6,3,1,19,9,15,9,4,13,0,8,10,-4,-2,30,3
"10570",2,1,34,1,1,51,3,3,0,775,-6,3,6,0,18,-5,-2,6,1,5,13,3,-1,4,-13,11,9,12,30,3
"10571",2,1,35,3,2,1,1,2,1,4420,15,-1,-13,-8,5,-2,-3,-14,10,9,-4,-5,13,-9,5,-6,-6,-10,30,3
"10572",2,1,36,4,2,1,2,2,1,654,16,-3,-20,-5,7,-4,-2,-15,10,7,-2,-4,12,-8,-1,-10,-9,-9,30,3
"10573",2,1,37,3,1,1,1,1,1,1792,-3,3,0,-5,14,-12,-10,-2,2,16,12,5,-9,8,-6,10,10,9,30,3
"10574",2,1,38,2,1,0,0,1,1,869,-4,4,-1,-5,13,-13,-11,-1,3,15,13,4,-9,9,-6,10,10,10,30,3
"10575",2,1,39,4,1,3,2,1,1,589,-3,4,0,-5,12,-11,-12,-1,5,15,11,3,-8,9,0,18,8,11,30,3
"10576",2,1,40,1,3,28,3,3,1,1298,-9,-6,-13,6,6,-6,-8,12,11,17,12,-1,5,8,-2,4,1,4,30,3
"10577",2,1,41,5,2,2,3,2,1,908,16,-1,-23,-14,4,-2,-1,-13,7,10,-4,-7,18,-13,7,-11,-10,-15,30,3
"10578",2,1,42,1,3,36,3,3,1,4819,-11,-10,-2,-5,0,7,-4,7,15,6,14,-4,16,12,10,7,2,2,30,3
"10579",2,1,43,2,2,0,0,2,1,783,15,-2,-13,-8,5,-3,-3,-14,10,9,-3,-5,13,-9,3,-5,-6,-10,30,3
"10580",2,1,44,3,3,1,1,3,1,3724,-8,-7,-14,13,10,10,-3,10,9,16,15,-1,8,4,8,11,0,2,30,3
"10581",2,1,45,2,3,0,0,3,1,772,-9,-7,-8,3,6,4,-3,10,10,15,15,-2,8,3,7,10,0,2,30,3
"10582",2,1,46,5,1,6,3,3,0,944,-2,4,-2,-4,18,-4,-5,-8,3,14,8,12,-5,1,3,19,11,7,30,3
"10583",2,1,47,5,3,1,3,1,0,1976,-9,-8,-13,2,6,-6,-12,15,8,17,17,-2,15,7,16,18,1,2,30,3
"10584",2,1,48,1,3,2,3,1,0,1508,-4,-4,-8,2,-1,1,-1,7,15,13,18,-9,8,4,3,11,1,5,30,3
"10585",2,1,49,1,1,43,3,1,1,1092,-6,5,0,-4,14,-14,-18,0,6,22,15,2,-10,13,-15,6,5,10,30,3
"10586",2,1,50,5,3,9,3,3,1,963,1,-7,-8,1,4,4,3,1,2,16,16,-5,1,-1,8,9,-2,2,30,3
"10587",2,1,51,1,2,11,3,1,0,2122,14,-3,-17,-10,5,-4,-1,-6,4,19,-1,1,14,-11,4,-6,-7,-10,30,3
"10588",2,1,52,1,2,13,3,2,1,1378,18,-3,-13,-16,10,-1,-5,-14,15,13,1,-7,13,-7,6,3,-7,-10,30,3
"10589",2,1,53,4,1,5,2,3,0,757,-3,4,-1,-4,12,-12,-7,-3,2,15,14,4,-8,10,-5,8,10,8,30,3
"10590",2,1,54,3,1,2,1,1,1,851,-4,4,-3,-5,4,-18,-9,-3,3,14,15,2,-10,10,-6,10,11,11,30,3
"10591",2,1,55,4,3,3,2,3,1,764,-4,-10,-8,4,7,4,-5,7,17,12,20,-4,10,-3,7,11,-1,7,30,3
"10592",2,1,56,3,3,2,1,3,1,2346,-9,-8,-9,3,7,5,-3,11,10,20,15,-1,9,2,8,9,0,2,30,3
"10593",2,1,57,3,2,2,1,2,1,842,17,-2,-14,-8,5,-3,-8,-8,10,8,-3,-5,12,-9,2,-5,-7,-11,30,3
"10594",2,1,58,3,1,3,1,1,1,1076,-4,4,-1,-5,13,-13,-12,-1,3,15,14,3,-9,9,-1,15,14,11,30,3
"10595",2,1,59,5,1,1,3,1,1,919,-4,3,5,-10,19,-11,-8,-11,1,22,4,-4,-11,13,-8,11,13,13,30,3
"10596",2,1,60,5,3,8,3,3,1,2302,-9,-4,-6,12,9,4,2,5,15,10,22,-7,13,9,5,12,0,1,30,3
"10597",2,1,61,3,2,3,1,2,1,815,15,-2,-13,-8,4,-2,-2,-14,10,8,-3,-5,13,-9,2,-4,-7,-9,30,3
